Timestamp,Type,ID,BER,OSNR,InputPower,OutputPower,Failure
1624479191,Infrastructure,Ampli3,,,-16.7,0.8,
1624479188,Infrastructure,Ampli4,,,-22.9,0.7,
1624479188,Infrastructure,Ampli2,,,-15.5,0.4,
1624479191,Infrastructure,Ampli1,,,-19.6,0.7,
1624479191,Infrastructure,Ampli4,,,-22.9,0.7,
1624479191,Infrastructure,Ampli2,,,-15.5,0.4,
1624479194,Infrastructure,Ampli1,,,-19.6,0.7,
1624479194,Infrastructure,Ampli4,,,-22.9,0.7,
1624479194,Devices,SPO2/18/11,1.75E-07,25.5,,,
1624479194,Infrastructure,Ampli2,,,-15.5,0.4,
1624479194,Devices,SPO1/18/11,2.32E-08,38.6,,,
1624479194,Infrastructure,Ampli3,,,-16.7,0.8,
1624479197,Infrastructure,Ampli1,,,-19.6,0.7,
1624479197,Devices,SPO2/18/11,1.77E-07,25.5,,,
1624479197,Devices,SPO1/18/11,2.31E-08,38.6,,,
1624479197,Infrastructure,Ampli2,,,-15.5,0.4,
1624479197,Infrastructure,Ampli4,,,-22.9,0.7,
1624479200,Infrastructure,Ampli1,,,-19.6,0.7,
1624479200,Infrastructure,Ampli4,,,-22.9,0.7,
1624479200,Infrastructure,Ampli2,,,-15.5,0.4,
1624479197,Infrastructure,Ampli3,,,-16.7,0.8,
1624479200,Devices,SPO2/18/11,1.32E-07,25.6,,,
1624479200,Devices,SPO1/18/11,2.44E-08,38.6,,,
1624479200,Infrastructure,Ampli3,,,-16.7,0.8,
1624479204,Devices,SPO2/18/11,1.76E-07,26,,,
1624479204,Devices,SPO1/18/11,2.32E-08,38.6,,,
1624479204,Infrastructure,Ampli3,,,-16.7,0.8,
1624479204,Infrastructure,Ampli1,,,-19.6,0.7,
1624479204,Infrastructure,Ampli2,,,-15.5,0.4,
1624479204,Infrastructure,Ampli4,,,-22.9,0.7,
1624479207,Infrastructure,Ampli1,,,-19.6,0.7,
1624479207,Devices,SPO1/18/11,2.34E-08,38.5,,,
1624479207,Infrastructure,Ampli4,,,-22.9,0.7,
1624479207,Infrastructure,Ampli2,,,-15.5,0.4,
1624479210,Infrastructure,Ampli1,,,-19.6,0.7,
1624479210,Infrastructure,Ampli4,,,-22.9,0.7,
1624479210,Infrastructure,Ampli2,,,-15.5,0.4,
1624479207,Devices,SPO2/18/11,1.76E-07,25.7,,,
1624479207,Infrastructure,Ampli3,,,-16.7,0.8,
1624479210,Devices,SPO1/18/11,2.3E-08,38.6,,,
1624479210,Devices,SPO2/18/11,1.77E-07,25.7,,,
1624479210,Infrastructure,Ampli3,,,-16.7,0.8,
1624479213,Infrastructure,Ampli1,,,-19.6,0.7,
1624479213,Devices,SPO2/18/11,1.76E-07,25.5,,,
1624479213,Infrastructure,Ampli2,,,-15.5,0.4,
1624479213,Infrastructure,Ampli4,,,-22.9,0.7,
1624479216,Infrastructure,Ampli1,,,-19.6,0.7,
1624479217,Infrastructure,Ampli2,,,-15.5,0.4,
1624479213,Devices,SPO1/18/11,2.24E-08,38.6,,,
1624479213,Infrastructure,Ampli3,,,-16.7,0.8,
1624479216,Devices,SPO1/18/11,2.27E-08,38.6,,,
1624479216,Devices,SPO2/18/11,1.77E-07,25.8,,,
1624479216,Infrastructure,Ampli3,,,-16.7,0.8,
1624479220,Devices,SPO1/18/11,2.25E-08,38.5,,,
1624479217,Infrastructure,Ampli4,,,-22.9,0.7,
1624479220,Devices,SPO2/18/11,1.77E-07,25.5,,,
1624479220,Infrastructure,Ampli3,,,-16.7,0.8,
1624479220,Infrastructure,Ampli1,,,-19.6,0.7,
1624479220,Infrastructure,Ampli2,,,-15.5,0.4,
1624479220,Infrastructure,Ampli4,,,-22.9,0.7,
1624479223,Infrastructure,Ampli1,,,-19.6,0.7,
1624479223,Devices,SPO1/18/11,2.3E-08,38.6,,,
1624479223,Devices,SPO2/18/11,1.75E-07,25.8,,,
1624479223,Infrastructure,Ampli4,,,-22.9,0.7,
1624479223,Infrastructure,Ampli2,,,-15.5,0.4,
1624479226,Infrastructure,Ampli1,,,-19.6,0.7,
1624479226,Infrastructure,Ampli2,,,-15.5,0.4,
1624479226,Infrastructure,Ampli4,,,-22.9,0.7,
1624479223,Infrastructure,Ampli3,,,-16.7,0.8,
1624479226,Devices,SPO2/18/11,1.75E-07,25.3,,,
1624479226,Devices,SPO1/18/11,2.25E-08,38.6,,,
1624479226,Infrastructure,Ampli3,,,-16.7,0.8,
1624479229,Devices,SPO1/18/11,2.23E-08,38.5,,,
1624479229,Devices,SPO2/18/11,1.32E-07,25.7,,,
1624479229,Infrastructure,Ampli1,,,-19.6,0.7,
1624479229,Infrastructure,Ampli2,,,-15.5,0.4,
1624479229,Infrastructure,Ampli4,,,-22.9,0.7,
1624479229,Infrastructure,Ampli3,,,-16.7,0.8,
1624479232,Devices,SPO2/18/11,1.75E-07,25.8,,,
1624479233,Infrastructure,Ampli1,,,-19.6,0.7,
1624479233,Infrastructure,Ampli2,,,-15.5,0.4,
1624479232,Devices,SPO1/18/11,2.23E-08,38.6,,,
1624479233,Infrastructure,Ampli3,,,-16.7,0.8,
1624479236,Devices,SPO1/18/11,2.28E-08,38.6,,,
1624479236,Devices,SPO2/18/11,1.75E-07,25.6,,,
1624479236,Infrastructure,Ampli3,,,-16.7,0.8,
1624479233,Infrastructure,Ampli4,,,-22.9,0.7,
1624479236,Infrastructure,Ampli1,,,-19.6,0.7,
1624479236,Infrastructure,Ampli2,,,-15.5,0.4,
1624479236,Infrastructure,Ampli4,,,-22.9,0.7,
1624479239,Infrastructure,Ampli1,,,-19.6,0.7,
1624479239,Infrastructure,Ampli4,,,-22.9,0.7,
1624479239,Devices,SPO1/18/11,2.32E-08,38.5,,,
1624479239,Devices,SPO2/18/11,1.75E-07,25.5,,,
1624479239,Infrastructure,Ampli3,,,-16.7,0.8,
1624479239,Infrastructure,Ampli2,,,-15.5,0.4,
1624479242,Devices,SPO2/18/11,1.76E-07,25.7,,,
1624479242,Infrastructure,Ampli1,,,-19.6,0.7,
1624479242,Devices,SPO1/18/11,2.3E-08,38.6,,,
1624479242,Infrastructure,Ampli3,,,-16.7,0.8,
1624479245,Devices,SPO2/18/11,1.76E-07,25.9,,,
1624479245,Devices,SPO1/18/11,2.2E-08,38.6,,,
1624479245,Infrastructure,Ampli3,,,-16.7,0.8,
1624479242,Infrastructure,Ampli4,,,-22.9,0.7,
1624479242,Infrastructure,Ampli2,,,-15.5,0.4,
1624479245,Infrastructure,Ampli1,,,-19.6,0.7,
1624479245,Infrastructure,Ampli4,,,-22.9,0.7,
1624479245,Infrastructure,Ampli2,,,-15.5,0.4,
1624479249,Devices,SPO1/18/11,2.37E-08,38.5,,,
1624479249,Devices,SPO2/18/11,1.78E-07,25.6,,,
1624479249,Infrastructure,Ampli1,,,-19.2,0.7,
1624479249,Infrastructure,Ampli4,,,-22.9,0.7,
1624479249,Infrastructure,Ampli2,,,-15.5,0.4,
1624479249,Infrastructure,Ampli3,,,-16.7,0.8,
1624479252,Infrastructure,Ampli1,,,-19.2,0.7,
1624479252,Devices,SPO2/18/11,1.62E-07,25.9,,,
1624479252,Infrastructure,Ampli4,,,-22.9,0.7,
1624479252,Infrastructure,Ampli2,,,-15.5,0.4,
1624479255,Infrastructure,Ampli1,,,-19.2,0.7,
1624479255,Infrastructure,Ampli4,,,-22.9,0.7,
1624479255,Infrastructure,Ampli2,,,-15.5,0.4,
1624479252,Devices,SPO1/18/11,2.23E-08,38.6,,,
1624479252,Infrastructure,Ampli3,,,-16.7,0.8,
1624479255,Devices,SPO2/18/11,1.53E-07,25.6,,,
1624479255,Devices,SPO1/18/11,2.41E-08,38.6,,,
1624479255,Infrastructure,Ampli3,,,-16.7,0.8,
1624479258,Devices,SPO2/18/11,1.54E-07,25.7,,,
1624479258,Infrastructure,Ampli1,,,-19.2,0.7,
1624479258,Infrastructure,Ampli4,,,-22.9,0.7,
1624479258,Devices,SPO1/18/11,2.41E-08,38.2,,,
1624479258,Infrastructure,Ampli3,,,-16.7,0.8,
1624479261,Devices,SPO2/18/11,1.54E-07,25.9,,,
1624479261,Devices,SPO1/18/11,2.42E-08,38.6,,,
1624479261,Infrastructure,Ampli3,,,-16.7,0.8,
1624479258,Infrastructure,Ampli2,,,-15.5,0.4,
1624479262,Infrastructure,Ampli1,,,-19.2,0.7,
1624479262,Infrastructure,Ampli4,,,-22.9,0.7,
1624479262,Infrastructure,Ampli2,,,-15.5,0.4,
1624479265,Devices,SPO2/18/11,1.53E-07,26.1,,,
1624479265,Devices,SPO1/18/11,2.36E-08,38.6,,,
1624479265,Infrastructure,Ampli1,,,-19.2,0.7,
1624479265,Infrastructure,Ampli3,,,-16.7,0.8,
1624479265,Infrastructure,Ampli4,,,-22.9,0.7,
1624479265,Infrastructure,Ampli2,,,-15.5,0.4,
1624479268,Infrastructure,Ampli1,,,-19.2,0.7,
1624479268,Devices,SPO2/18/11,1.52E-07,25.8,,,
1624479268,Infrastructure,Ampli4,,,-22.9,0.7,
1624479268,Infrastructure,Ampli2,,,-15.5,0.4,
1624479271,Infrastructure,Ampli1,,,-19.2,0.7,
1624479271,Infrastructure,Ampli2,,,-15.5,0.4,
1624479271,Infrastructure,Ampli4,,,-22.9,0.7,
1624479268,Devices,SPO1/18/11,2.48E-08,38.6,,,
1624479268,Infrastructure,Ampli3,,,-16.7,0.8,
1624479271,Devices,SPO2/18/11,1.54E-07,25.5,,,
1624479271,Devices,SPO1/18/11,2.4E-08,38.5,,,
1624479271,Infrastructure,Ampli3,,,-16.7,0.8,
1624479274,Devices,SPO1/18/11,2.28E-08,38.6,,,
1624479274,Devices,SPO2/18/11,1.16E-07,26.2,,,
1624479274,Infrastructure,Ampli3,,,-16.7,0.8,
1624479274,Infrastructure,Ampli1,,,-19.2,0.7,
1624479274,Infrastructure,Ampli2,,,-15.5,0.4,
1624479274,Infrastructure,Ampli4,,,-22.9,0.7,
1624479278,Infrastructure,Ampli1,,,-19.2,0.7,
1624479278,Infrastructure,Ampli2,,,-15.5,0.4,
1624479277,Devices,SPO1/18/11,2.29E-08,38.5,,,
1624479277,Devices,SPO2/18/11,1.53E-07,25.8,,,
1624479278,Infrastructure,Ampli3,,,-16.7,0.8,
1624479281,Devices,SPO1/18/11,2.37E-08,38.5,,,
1624479281,Devices,SPO2/18/11,1.52E-07,25.6,,,
1624479281,Infrastructure,Ampli3,,,-16.7,0.8,
1624479278,Infrastructure,Ampli4,,,-22.9,0.7,
1624479281,Infrastructure,Ampli1,,,-19.2,0.7,
1624479281,Infrastructure,Ampli2,,,-15.5,0.4,
1624479281,Infrastructure,Ampli4,,,-22.9,0.7,
1624479284,Devices,SPO1/18/11,2.47E-08,38.6,,,
1624479284,Devices,SPO2/18/11,1.55E-07,26.1,,,
1624479284,Infrastructure,Ampli3,,,-16.7,0.8,
1624479284,Infrastructure,Ampli1,,,-19.2,0.7,
1624479284,Infrastructure,Ampli2,,,-15.5,0.4,
1624479284,Infrastructure,Ampli4,,,-22.9,0.7,
1624479287,Devices,SPO1/18/11,2.39E-08,38.5,,,
1624479287,Devices,SPO2/18/11,1.56E-07,25.8,,,
1624479287,Infrastructure,Ampli1,,,-19.2,0.7,
1624479287,Infrastructure,Ampli2,,,-15.5,0.4,
1624479287,Infrastructure,Ampli3,,,-16.7,0.8,
1624479290,Devices,SPO1/18/11,2.34E-08,38.6,,,
1624479290,Devices,SPO2/18/11,1.54E-07,26,,,
1624479290,Infrastructure,Ampli3,,,-16.7,0.8,
1624479287,Infrastructure,Ampli4,,,-22.9,0.7,
1624479290,Infrastructure,Ampli1,,,-19.2,0.7,
1624479290,Infrastructure,Ampli4,,,-22.9,0.7,
1624479290,Infrastructure,Ampli2,,,-15.5,0.4,
1624479294,Devices,SPO2/18/11,1.54E-07,25.8,,,
1624479294,Infrastructure,Ampli1,,,-19.2,0.7,
1624479294,Devices,SPO1/18/11,2.41E-08,38.5,,,
1624479294,Infrastructure,Ampli3,,,-16.7,0.8,
1624479294,Infrastructure,Ampli4,,,-22.9,0.7,
1624479294,Infrastructure,Ampli2,,,-15.5,0.4,
1624479297,Devices,SPO1/18/11,2.3E-08,38.5,,,
1624479297,Devices,SPO2/18/11,1.52E-07,25.9,,,
1624479297,Infrastructure,Ampli3,,,-16.7,0.8,
1624479300,Devices,SPO2/18/11,1.53E-07,25.9,,,
1624479300,Devices,SPO1/18/11,1.8E-08,38.6,,,
1624479300,Infrastructure,Ampli3,,,-16.7,0.8,
1624479297,Infrastructure,Ampli1,,,-19.2,0.7,
1624479297,Infrastructure,Ampli4,,,-22.9,0.7,
1624479297,Infrastructure,Ampli2,,,-15.5,0.4,
1624479300,Infrastructure,Ampli1,,,-19.2,0.7,
1624479300,Infrastructure,Ampli4,,,-22.9,0.7,
1624479300,Infrastructure,Ampli2,,,-15.5,0.4,
1624479303,Infrastructure,Ampli1,,,-19.2,0.7,
1624479303,Devices,SPO2/18/11,1.52E-07,25.7,,,
1624479303,Infrastructure,Ampli2,,,-15.5,0.4,
1624479303,Infrastructure,Ampli4,,,-22.9,0.7,
1624479307,Infrastructure,Ampli1,,,-19.6,0.7,
1624479307,Infrastructure,Ampli2,,,-15.5,0.4,
1624479307,Infrastructure,Ampli4,,,-22.9,0.7,
1624479303,Devices,SPO1/18/11,2.43E-08,38.6,,,
1624479303,Infrastructure,Ampli3,,,-16.7,0.8,
1624479306,Devices,SPO1/18/11,2.47E-08,38.5,,,
1624479306,Devices,SPO2/18/11,1.52E-07,25.8,,,
1624479307,Infrastructure,Ampli3,,,-16.7,0.8,
1624479310,Devices,SPO1/18/11,2.39E-08,38.6,,,
1624479310,Infrastructure,Ampli1,,,-19.6,0.7,
1624479310,Infrastructure,Ampli2,,,-15.5,0.4,
1624479310,Devices,SPO2/18/11,1.49E-07,25.9,,,
1624479310,Infrastructure,Ampli3,,,-16.7,0.8,
1624479310,Infrastructure,Ampli4,,,-22.9,0.7,
1624479313,Infrastructure,Ampli1,,,-19.6,0.7,
1624479313,Infrastructure,Ampli4,,,-22.9,0.7,
1624479313,Devices,SPO2/18/11,1.68E-07,25.7,,,
1624479313,Infrastructure,Ampli2,,,-15.5,0.4,
1624479316,Infrastructure,Ampli1,,,-19.6,0.7,
1624479316,Infrastructure,Ampli2,,,-15.5,0.4,
1624479316,Infrastructure,Ampli4,,,-22.9,0.7,
1624479313,Devices,SPO1/18/11,2.37E-08,38.6,,,
1624479313,Infrastructure,Ampli3,,,-16.7,0.8,
1624479316,Devices,SPO2/18/11,1.72E-07,25.4,,,
1624479316,Devices,SPO1/18/11,2.29E-08,38.5,,,
1624479316,Infrastructure,Ampli3,,,-16.7,0.8,
1624479319,Infrastructure,Ampli1,,,-19.6,0.7,
1624479319,Infrastructure,Ampli2,,,-15.5,0.4,
1624479319,Devices,SPO1/18/11,2.19E-08,38.1,,,
1624479319,Devices,SPO2/18/11,1.75E-07,25.9,,,
1624479319,Infrastructure,Ampli3,,,-16.7,0.8,
1624479319,Infrastructure,Ampli4,,,-22.9,0.7,
1624479323,Devices,SPO1/18/11,2.31E-08,38.6,,,
1624479323,Devices,SPO2/18/11,1.72E-07,25.6,,,
1624479323,Infrastructure,Ampli1,,,-19.6,0.7,
1624479323,Infrastructure,Ampli3,,,-16.7,0.8,
1624479326,Devices,SPO1/18/11,2.38E-08,38.6,,,
1624479326,Devices,SPO2/18/11,1.73E-07,25.6,,,
1624479326,Infrastructure,Ampli3,,,-16.7,0.8,
1624479323,Infrastructure,Ampli2,,,-15.5,0.4,
1624479323,Infrastructure,Ampli4,,,-22.9,0.7,
1624479326,Infrastructure,Ampli1,,,-19.6,0.7,
1624479326,Infrastructure,Ampli2,,,-15.5,0.4,
1624479326,Infrastructure,Ampli4,,,-22.9,0.7,
1624479329,Devices,SPO2/18/11,1.72E-07,25.8,,,
1624479329,Infrastructure,Ampli1,,,-19.6,0.7,
1624479329,Infrastructure,Ampli4,,,-22.9,0.7,
1624479329,Infrastructure,Ampli2,,,-15.5,0.4,
1624479329,Devices,SPO1/18/11,2.3E-08,38.5,,,
1624479329,Infrastructure,Ampli3,,,-16.7,0.8,
1624479332,Infrastructure,Ampli1,,,-19.6,0.7,
1624479332,Infrastructure,Ampli2,,,-15.5,0.4,
1624479332,Devices,SPO1/18/11,2.3E-08,38.5,,,
1624479332,Devices,SPO2/18/11,1.73E-07,25.3,,,
1624479332,Infrastructure,Ampli4,,,-22.9,0.7,
1624479335,Infrastructure,Ampli1,,,-19.6,0.7,
1624479335,Infrastructure,Ampli2,,,-15.5,0.4,
1624479335,Infrastructure,Ampli4,,,-22.9,0.7,
1624479332,Infrastructure,Ampli3,,,-16.7,0.8,
1624479335,Devices,SPO1/18/11,2.33E-08,38.6,,,
1624479335,Devices,SPO2/18/11,1.74E-07,25.5,,,
1624479335,Infrastructure,Ampli3,,,-16.7,0.8,
1624479339,Infrastructure,Ampli1,,,-19.6,0.7,
1624479339,Infrastructure,Ampli4,,,-22.9,0.7,
1624479339,Devices,SPO1/18/11,2.28E-08,38.6,,,
1624479339,Infrastructure,Ampli2,,,-15.5,0.4,
1624479339,Devices,SPO2/18/11,1.76E-07,25.8,,,
1624479339,Infrastructure,Ampli3,,,-16.7,0.8,
1624479342,Devices,SPO1/18/11,2.29E-08,38.5,,,
1624479342,Infrastructure,Ampli1,,,-19.6,0.7,
1624479342,Infrastructure,Ampli4,,,-22.9,0.7,
1624479342,Infrastructure,Ampli2,,,-15.5,0.4,
1624479345,Infrastructure,Ampli1,,,-19.6,0.7,
1624479345,Infrastructure,Ampli2,,,-15.5,0.4,
1624479345,Infrastructure,Ampli4,,,-22.9,0.7,
1624479342,Devices,SPO2/18/11,1.74E-07,25.7,,,
1624479342,Infrastructure,Ampli3,,,-16.7,0.8,
1624479345,Devices,SPO1/18/11,2.28E-08,38.5,,,
1624479345,Devices,SPO2/18/11,1.75E-07,25.6,,,
1624479345,Infrastructure,Ampli3,,,-16.7,0.8,
1624479348,Devices,SPO1/18/11,2.29E-08,38.6,,,
1624479348,Infrastructure,Ampli1,,,-19.6,0.7,
1624479348,Infrastructure,Ampli2,,,-15.5,0.4,
1624479348,Devices,SPO2/18/11,1.73E-07,25.8,,,
1624479348,Infrastructure,Ampli3,,,-16.7,0.8,
1624479351,Devices,SPO2/18/11,1.75E-07,25.4,,,
1624479351,Devices,SPO1/18/11,2.29E-08,38.6,,,
1624479351,Infrastructure,Ampli3,,,-16.7,0.8,
1624479348,Infrastructure,Ampli4,,,-22.9,0.7,
1624479351,Infrastructure,Ampli1,,,-19.6,0.7,
1624479352,Infrastructure,Ampli2,,,-15.5,0.4,
1624479352,Infrastructure,Ampli4,,,-22.9,0.7,
1624479355,Infrastructure,Ampli1,,,-19.6,0.7,
1624479355,Devices,SPO1/18/11,2.39E-08,38.6,,,
1624479355,Devices,SPO2/18/11,1.75E-07,25.5,,,
1624479355,Infrastructure,Ampli3,,,-16.7,0.8,
1624479355,Infrastructure,Ampli2,,,-15.5,0.4,
1624479355,Infrastructure,Ampli4,,,-22.9,0.7,
1624479358,Infrastructure,Ampli1,,,-19.6,0.7,
1624479358,Infrastructure,Ampli2,,,-15.5,0.4,
1624479358,Infrastructure,Ampli4,,,-22.9,0.7,
1624479361,Infrastructure,Ampli1,,,-19.6,0.7,
1624479361,Infrastructure,Ampli2,,,-15.5,0.4,
1624479361,Infrastructure,Ampli4,,,-22.9,0.7,
1624479358,Devices,SPO1/18/11,2.24E-08,38.6,,,
1624479358,Devices,SPO2/18/11,1.75E-07,25.8,,,
1624479358,Infrastructure,Ampli3,,,-16.7,0.8,
1624479361,Devices,SPO2/18/11,1.74E-07,25.9,,,
1624479361,Devices,SPO1/18/11,2.26E-08,38.6,,,
1624479361,Infrastructure,Ampli3,,,-16.7,0.8,
1624479364,Infrastructure,Ampli1,,,-19.6,0.7,
1624479364,Infrastructure,Ampli2,,,-15.5,0.4,
1624479364,Devices,SPO1/18/11,2.29E-08,38.6,,,
1624479364,Devices,SPO2/18/11,1.32E-07,25.6,,,
1624479364,Infrastructure,Ampli3,,,-16.7,0.8,
1624479364,Infrastructure,Ampli4,,,-22.9,0.7,
1624479367,Devices,SPO2/18/11,1.74E-07,25.7,,,
1624479368,Infrastructure,Ampli1,,,-29.1,0.7,1
1624479368,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479367,Devices,SPO1/18/11,2.29E-08,38.5,,,1
1624479368,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479371,Devices,SPO1/18/11,2.29E-08,38.6,,,1
1624479371,Devices,SPO2/18/11,2.42E-05,25.8,,,1
1624479371,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479368,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479371,Infrastructure,Ampli1,,,-29.1,0.7,1
1624479371,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479371,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479374,Infrastructure,Ampli1,,,-29,0.7,1
1624479374,Devices,SPO2/18/11,0.000149235,18.3,,,1
1624479374,Devices,SPO1/18/11,2.28E-08,38.6,,,1
1624479374,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479374,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479374,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479377,Infrastructure,Ampli1,,,-29,0.7,1
1624479377,Devices,SPO2/18/11,0.000149195,18.3,,,1
1624479377,Devices,SPO1/18/11,2.29E-08,38.6,,,1
1624479377,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479377,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479380,Infrastructure,Ampli1,,,-29.1,0.7,1
1624479380,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479381,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479377,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479380,Devices,SPO1/18/11,2.38E-08,38.6,,,1
1624479380,Devices,SPO2/18/11,0.000148736,18.2,,,1
1624479380,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479384,Infrastructure,Ampli1,,,-29,0.7,1
1624479384,Devices,SPO2/18/11,0.000148683,18.3,,,1
1624479384,Devices,SPO1/18/11,2.35E-08,38.6,,,1
1624479384,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479387,Devices,SPO1/18/11,2.23E-08,38.6,,,1
1624479387,Devices,SPO2/18/11,0.000149102,18.3,,,1
1624479384,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479384,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479387,Infrastructure,Ampli1,,,-29.1,0.7,1
1624479387,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479387,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479387,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479390,Infrastructure,Ampli1,,,-29,0.7,1
1624479390,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479390,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479390,Devices,SPO2/18/11,0.000148902,18.3,,,1
1624479390,Devices,SPO1/18/11,2.27E-08,38.6,,,1
1624479390,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479393,Infrastructure,Ampli1,,,-29,0.7,1
1624479393,Devices,SPO1/18/11,2.25E-08,38.5,,,1
1624479395,Devices,SPO2/18/11,0.000148516,18.2,,,1
1624479393,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479396,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479397,Infrastructure,Ampli1,,,-29.1,0.7,1
1624479397,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479395,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479397,Devices,SPO1/18/11,2.2E-08,38.6,,,1
1624479399,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479400,Infrastructure,Ampli1,,,-29.1,0.7,1
1624479399,Devices,SPO2/18/11,0.000148565,18.3,,,1
1624479399,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479400,Devices,SPO1/18/11,2.2E-08,38.5,,,1
1624479400,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479402,Devices,SPO2/18/11,0.000148865,18.3,,,1
1624479402,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479403,Infrastructure,Ampli1,,,-29,0.7,1
1624479402,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479403,Devices,SPO1/18/11,2.25E-08,38.5,,,1
1624479405,Devices,SPO2/18/11,0.000148722,18.3,,,1
1624479405,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479406,Devices,SPO1/18/11,2.27E-08,38.6,,,1
1624479403,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479405,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479406,Infrastructure,Ampli1,,,-29,0.7,1
1624479406,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479408,Devices,SPO2/18/11,0.000148885,18.2,,,1
1624479409,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479410,Infrastructure,Ampli1,,,-29.1,0.7,1
1624479409,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479410,Devices,SPO1/18/11,2.23E-08,38.6,,,1
1624479412,Devices,SPO2/18/11,0.000149058,18.3,,,1
1624479412,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479410,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479412,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479413,Infrastructure,Ampli1,,,-29,0.7,1
1624479413,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479413,Devices,SPO1/18/11,2.26E-08,38.6,,,1
1624479415,Devices,SPO2/18/11,0.00014831,18.4,,,1
1624479415,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479416,Infrastructure,Ampli1,,,-29,0.7,1
1624479416,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479415,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479416,Devices,SPO1/18/11,2.3E-08,38.6,,,1
1624479418,Devices,SPO2/18/11,0.000148365,18.2,,,1
1624479418,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479418,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479419,Infrastructure,Ampli1,,,-29,0.7,1
1624479419,Devices,SPO1/18/11,2.28E-08,38.6,,,1
1624479421,Devices,SPO2/18/11,0.00014877,18.3,,,1
1624479422,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479419,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479422,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479423,Devices,SPO1/18/11,2.35E-08,38.6,,,1
1624479425,Devices,SPO2/18/11,0.000148248,18.3,,,1
1624479423,Infrastructure,Ampli1,,,-29.1,0.7,1
1624479424,Infrastructure,Ampli2,,,-15.6,0.4,1
1624479425,Infrastructure,Ampli3,,,-16.8,0.7,1
1624479425,Infrastructure,Ampli4,,,-23.1,0.7,1
1624479428,Infrastructure,Ampli1,,,-20.6,0.7,
1624479428,Devices,SPO1/18/11,2.25E-08,38.6,,,
1624479428,Devices,SPO2/18/11,0.000148441,18.2,,,
1624479428,Infrastructure,Ampli2,,,-15.5,0.4,
1624479428,Infrastructure,Ampli4,,,-22.9,0.7,
1624479431,Infrastructure,Ampli1,,,-20.6,0.7,
1624479431,Infrastructure,Ampli4,,,-22.9,0.7,
1624479431,Infrastructure,Ampli2,,,-15.5,0.4,
1624479428,Infrastructure,Ampli3,,,-16.7,0.8,
1624479431,Devices,SPO1/18/11,2.29E-08,38.6,,,
1624479431,Devices,SPO2/18/11,0.000127071,18.3,,,
1624479431,Infrastructure,Ampli3,,,-16.7,0.8,
1624479434,Infrastructure,Ampli1,,,-20.6,0.7,
1624479434,Infrastructure,Ampli2,,,-15.5,0.4,
1624479434,Devices,SPO2/18/11,2.45E-07,25.1,,,
